driverid,driver_name,result,average
1,hamilton,"[{'time': 0.9968444267713972, 'tmId': 5}, {'time': 1.0014678253871439, 'tmId': 5}, {'time': 1.0155144793843183, 'tmId': 5}, {'time': 0.997914592981929, 'tmId': 5}, {'time': 0.9835188620665565, 'tmId': 5}, {'time': 0.9954382482631438, 'tmId': 5}, {'time': 0.9907345609447429, 'tmId': 5}, {'time': 1.0046201834425132, 'tmId': 5}, {'time': 0.981285479740597, 'tmId': 5}, {'time': 0.9977406961408343, 'tmId': 5}, {'time': 1.0039418053530085, 'tmId': 5}, {'time': 0.9940935980715314, 'tmId': 5}, {'time': 0.9897155935262717, 'tmId': 5}, {'time': 1.0033333295019204, 'tmId': 5}, {'time': 0.9970289695642455, 'tmId': 5}, {'time': 1.0482462305436073, 'tmId': 5}, {'time': 0.9798183597590387, 'tmId': 5}, {'time': 0.9971669193897706, 'tmId': 5}, {'time': 1.0022104699132326, 'tmId': 4}, {'time': 1.0031720365027201, 'tmId': 4}, {'time': 0.997853766163679, 'tmId': 4}, {'time': 0.9980655409103822, 'tmId': 4}, {'time': 1.000679180054696, 'tmId': 4}, {'time': 0.9965032356547538, 'tmId': 4}, {'time': 0.9997225615066335, 'tmId': 4}, {'time': 0.9955789773960405, 'tmId': 4}, {'time': 1.007524972311878, 'tmId': 4}, {'time': 1.015569215833913, 'tmId': 4}, {'time': 0.9922629927064328, 'tmId': 4}, {'time': 1.0036156777808336, 'tmId': 4}, {'time': 1.0012849193035915, 'tmId': 4}, {'time': 1.0019104097758915, 'tmId': 4}, {'time': 0.9977553511409103, 'tmId': 4}, {'time': 0.9981111574294473, 'tmId': 4}, {'time': 1.0047214428356186, 'tmId': 4}, {'time': 1.0, 'tmId': 5}, {'time': 1.0, 'tmId': 5}, {'time': 1.0009488556427804, 'tmId': 5}, {'time': 0.9900236412205788, 'tmId': 5}, {'time': 0.9435163892894728, 'tmId': 5}, {'time': 1.0133655531089354, 'tmId': 5}, {'time': 0.9961221705909936, 'tmId': 5}, {'time': 0.979031314419588, 'tmId': 5}, {'time': 1.021062331256891, 'tmId': 5}, {'time': 0.9942084122845254, 'tmId': 5}, {'time': 0.9969376161887369, 'tmId': 5}, {'time': 1.0, 'tmId': 5}, {'time': 0.9923343450848089, 'tmId': 5}, {'time': 0.9948365539477789, 'tmId': 5}, {'time': 0.9986332787497899, 'tmId': 5}, {'time': 0.9902867937428119, 'tmId': 5}, {'time': 0.9950208863494503, 'tmId': 5}, {'time': 0.996320480825139, 'tmId': 18}, {'time': 1.00532321463195, 'tmId': 18}, {'time': 0.9974503779342181, 'tmId': 18}, {'time': 1.0002389817316428, 'tmId': 18}, {'time': 0.9899285579312402, 'tmId': 18}, {'time': 0.9680533003427926, 'tmId': 18}, {'time': 0.9995037770167149, 'tmId': 18}, {'time': 0.9996000503929405, 'tmId': 18}, {'time': 0.9987395380082421, 'tmId': 18}, {'time': 0.9959558337676317, 'tmId': 18}, {'time': 0.9995110002257791, 'tmId': 18}, {'time': 0.9939674829503489, 'tmId': 18}, {'time': 0.994582201171425, 'tmId': 18}, {'time': 1.0, 'tmId': 18}, {'time': 0.9998800996946209, 'tmId': 18}, {'time': 1.004792086523325, 'tmId': 18}, {'time': 0.9926462716332236, 'tmId': 18}, {'time': 0.9998289758740063, 'tmId': 18}, {'time': 0.9998522015456551, 'tmId': 18}, {'time': 0.9940996168723638, 'tmId': 18}, {'time': 1.0079643969488459, 'tmId': 18}, {'time': 0.9982842120398212, 'tmId': 18}, {'time': 0.9964946067994661, 'tmId': 18}, {'time': 0.9941349704415353, 'tmId': 18}, {'time': 1.0031914657081298, 'tmId': 18}, {'time': 1.0005330392427167, 'tmId': 18}, {'time': 0.9977013813579795, 'tmId': 18}, {'time': 1.0031660097040802, 'tmId': 18}, {'time': 0.9889162247475655, 'tmId': 18}, {'time': 1.0075500555500276, 'tmId': 18}, {'time': 0.9952924084652507, 'tmId': 18}, {'time': 1.0016118994299972, 'tmId': 18}, {'time': 1.009236770710026, 'tmId': 18}, {'time': 1.0044500458152281, 'tmId': 18}, {'time': 0.999546355513468, 'tmId': 18}, {'time': 1.0139158454174615, 'tmId': 18}, {'time': 0.9955817634945193, 'tmId': 18}, {'time': 1.00729069761041, 'tmId': 18}, {'time': 1.0007212944713435, 'tmId': 18}, {'time': 0.9934686057737773, 'tmId': 18}, {'time': 1.000927412654723, 'tmId': 18}, {'time': 0.9947710446306309, 'tmId': 18}, {'time': 0.9988224163797144, 'tmId': 18}, {'time': 0.9867660517440835, 'tmId': 18}, {'time': 0.9821405359598694, 'tmId': 18}, {'time': 0.9973899231879426, 'tmId': 18}, {'time': 0.998452014185377, 'tmId': 18}, {'time': 1.0228861467917896, 'tmId': 18}, {'time': 0.9950386712307238, 'tmId': 18}, {'time': 1.0, 'tmId': 18}, {'time': 0.9974758277401657, 'tmId': 18}, {'time': 0.9984464034219953, 'tmId': 18}, {'time': 1.003990047264304, 'tmId': 18}, {'time': 1.0, 'tmId': 18}, {'time': 0.9977520506602682, 'tmId': 18}, {'time': 0.9958706634629005, 'tmId': 18}, {'time': 0.9902899340485685, 'tmId': 18}, {'time': 0.9990633442595703, 'tmId': 18}, {'time': 0.9980990291426955, 'tmId': 3}, {'time': 0.999922848338491, 'tmId': 3}, {'time': 0.9667312125966661, 'tmId': 3}, {'time': 0.9989837328306695, 'tmId': 3}, {'time': 1.0052345746392226, 'tmId': 3}, {'time': 1.0016796307955356, 'tmId': 3}, {'time': 0.990393951062965, 'tmId': 3}, {'time': 1.0013900996799687, 'tmId': 3}, {'time': 0.9967501599272864, 'tmId': 3}, {'time': 0.9912449318827449, 'tmId': 3}, {'time': 0.9995768069630099, 'tmId': 3}, {'time': 1.004768485660782, 'tmId': 3}, {'time': 1.0002781677076442, 'tmId': 3}, {'time': 0.9997680213118163, 'tmId': 3}, {'time': 1.1285301682517708, 'tmId': 3}, {'time': 1.0041170408632483, 'tmId': 3}, {'time': 1.0077058919320327, 'tmId': 3}, {'time': 0.994717175321864, 'tmId': 3}, {'time': 1.0060505620025777, 'tmId': 3}, {'time': 1.033496057078483, 'tmId': 3}, {'time': 0.9971351683280965, 'tmId': 3}, {'time': 0.9998186779432829, 'tmId': 3}, {'time': 0.9967956764439178, 'tmId': 3}, {'time': 0.9998951497010038, 'tmId': 3}, {'time': 1.0014023257290534, 'tmId': 3}, {'time': 1.0000077273915837, 'tmId': 3}, {'time': 1.000366257590556, 'tmId': 3}, {'time': 1.0013415749666488, 'tmId': 3}, {'time': 1.004006819239989, 'tmId': 3}, {'time': 0.9999257887048344, 'tmId': 3}, {'time': 1.0285456257939163, 'tmId': 3}, {'time': 0.9993320585996041, 'tmId': 3}, {'time': 0.9486525916322078, 'tmId': 3}, {'time': 0.9986323413139745, 'tmId': 3}, {'time': 0.9975278767779527, 'tmId': 3}, {'time': 0.9992820887124675, 'tmId': 3}, {'time': 1.00026968721281, 'tmId': 3}, {'time': 0.9799813379945805, 'tmId': 3}, {'time': 0.9997534189102676, 'tmId': 3}, {'time': 0.9993845119110355, 'tmId': 3}, {'time': 0.9998806563300113, 'tmId': 3}, {'time': 0.998943773304654, 'tmId': 3}, {'time': 1.0028902167209681, 'tmId': 3}, {'time': 1.0009229357070755, 'tmId': 3}, {'time': 0.9995857077326702, 'tmId': 3}, {'time': 1.0007015043576344, 'tmId': 3}, {'time': 0.9980075236170105, 'tmId': 3}, {'time': 0.9989343368910913, 'tmId': 3}, {'time': 0.999590239415265, 'tmId': 3}, {'time': 0.9941559066997443, 'tmId': 3}, {'time': 1.022246446227645, 'tmId': 3}, {'time': 0.9964255772153733, 'tmId': 3}, {'time': 0.9684473164883703, 'tmId': 3}, {'time': 0.9995717861460949, 'tmId': 3}, {'time': 1.0003174635152534, 'tmId': 3}, {'time': 1.0014181518314749, 'tmId': 3}, {'time': 1.0013994509468842, 'tmId': 3}, {'time': 1.0012408466392069, 'tmId': 3}, {'time': 1.0053694803779227, 'tmId': 3}, {'time': 1.0131835923511234, 'tmId': 3}, {'time': 1.0044987438864141, 'tmId': 3}, {'time': 1.0, 'tmId': 3}, {'time': 0.9871544249075002, 'tmId': 3}, {'time': 0.9887663053930165, 'tmId': 3}, {'time': 1.0101097092330256, 'tmId': 3}, {'time': 0.9968321175881552, 'tmId': 3}, {'time': 0.9987881268344244, 'tmId': 3}, {'time': 0.9996722530094039, 'tmId': 3}, {'time': 0.9970980092654912, 'tmId': 3}, {'time': 1.004392583886526, 'tmId': 3}, {'time': 1.0032421926516466, 'tmId': 3}, {'time': 1.0011567215190782, 'tmId': 3}, {'time': 0.9853185915232364, 'tmId': 3}, {'time': 1.001110057726461, 'tmId': 3}, {'time': 0.999233526500482, 'tmId': 3}, {'time': 0.9986168315408767, 'tmId': 3}, {'time': 0.9989464525664531, 'tmId': 3}, {'time': 0.9999253966214695, 'tmId': 3}, {'time': 0.9997481691402709, 'tmId': 822}, {'time': 0.9917344147282133, 'tmId': 822}, {'time': 0.9975702942337074, 'tmId': 822}, {'time': 1.006867416321799, 'tmId': 822}, {'time': 0.9968334792837176, 'tmId': 822}, {'time': 1.001635013323832, 'tmId': 822}, {'time': 0.9964704331199437, 'tmId': 822}, {'time': 1.0003070108288525, 'tmId': 822}, {'time': 1.0015136936304465, 'tmId': 822}, {'time': 0.9971308742050634, 'tmId': 822}, {'time': 1.0000705096950826, 'tmId': 822}, {'time': 0.9967728752081673, 'tmId': 822}, {'time': 0.999014499922082, 'tmId': 822}, {'time': 0.9988127912034306, 'tmId': 822}, {'time': 0.9920746682752729, 'tmId': 822}, {'time': 0.9979892712989955, 'tmId': 822}, {'time': 0.9938285811507961, 'tmId': 822}, {'time': 1.019133166524652, 'tmId': 822}, {'time': 1.000492983816431, 'tmId': 822}, {'time': 1.000689592721127, 'tmId': 822}, {'time': 0.9945811671008074, 'tmId': 822}, {'time': 1.0010525764946792, 'tmId': 822}, {'time': 1.0014082879249973, 'tmId': 822}, {'time': 1.0002122849450163, 'tmId': 822}, {'time': 0.9964189605716998, 'tmId': 822}, {'time': 0.9997079256765304, 'tmId': 822}, {'time': 1.0026666024912223, 'tmId': 822}, {'time': 0.985318326582019, 'tmId': 822}, {'time': 0.9976047653375482, 'tmId': 822}, {'time': 0.9987413160027053, 'tmId': 822}, {'time': 0.9991835272343628, 'tmId': 822}, {'time': 0.9915058829405343, 'tmId': 822}, {'time': 0.9896527841915084, 'tmId': 822}, {'time': 0.9969610353134345, 'tmId': 822}, {'time': 0.9922763912646622, 'tmId': 822}, {'time': 0.9995150280330949, 'tmId': 822}, {'time': 0.997539229189591, 'tmId': 822}, {'time': 0.9960583363406361, 'tmId': 822}, {'time': 0.9966918575686706, 'tmId': 822}, {'time': 0.9956315764119974, 'tmId': 822}, {'time': 0.992044740682301, 'tmId': 822}, {'time': 1.0040734691091362, 'tmId': 822}, {'time': 0.9994738956000545, 'tmId': 822}, {'time': 0.9988158113048095, 'tmId': 822}, {'time': 1.0002764404196522, 'tmId': 822}, {'time': 0.9992920344140093, 'tmId': 822}, {'time': 0.9994909523296654, 'tmId': 822}, {'time': 0.9905443128700011, 'tmId': 822}, {'time': 0.996452132277147, 'tmId': 822}, {'time': 1.0007782168895536, 'tmId': 822}, {'time': 0.9949057706534135, 'tmId': 822}, {'time': 1.0134302857059285, 'tmId': 822}, {'time': 0.9801583842463741, 'tmId': 822}, {'time': 0.9976968399031818, 'tmId': 822}, {'time': 1.0075900607399229, 'tmId': 822}, {'time': 0.9997877745201892, 'tmId': 822}, {'time': 0.9993190250943429, 'tmId': 822}, {'time': 1.0028242698076426, 'tmId': 822}, {'time': 0.9993887266606875, 'tmId': 822}, {'time': 1.0007360282827913, 'tmId': 822}, {'time': 1.0844657580603436, 'tmId': 822}, {'time': 0.9922006560875795, 'tmId': 822}, {'time': 1.000126289032522, 'tmId': 822}, {'time': 0.9972476136555595, 'tmId': 822}, {'time': 0.9983652503275297, 'tmId': 822}, {'time': 0.9920790089133924, 'tmId': 822}, {'time': 0.9983535448460643, 'tmId': 822}, {'time': 0.9919366216152666, 'tmId': 822}, {'time': 0.9983295133738789, 'tmId': 822}, {'time': 1.0015757409573267, 'tmId': 822}, {'time': 0.9994176569283311, 'tmId': 822}, {'time': 1.0040297044658821, 'tmId': 822}, {'time': 0.9737357144047775, 'tmId': 822}, {'time': 0.9952803360861017, 'tmId': 822}, {'time': 0.9989126046662671, 'tmId': 822}, {'time': 0.9753757029566374, 'tmId': 822}, {'time': 0.9972693953750384, 'tmId': 822}, {'time': 1.0004201824718615, 'tmId': 822}, {'time': 0.9932779863628515, 'tmId': 822}, {'time': 0.9717879857271052, 'tmId': 822}, {'time': 0.9941226489061873, 'tmId': 822}, {'time': 0.9952603089615962, 'tmId': 822}, {'time': 1.012892249069038, 'tmId': 822}, {'time': 1.0007977404164643, 'tmId': 822}, {'time': 0.9977731680628883, 'tmId': 822}, {'time': 0.9977608551591794, 'tmId': 822}, {'time': 1.0056365976871726, 'tmId': 822}, {'time': 0.9984362720782565, 'tmId': 822}, {'time': 1.0, 'tmId': 822}, {'time': 0.9136632023879556, 'tmId': 822}, {'time': 0.9934952502400741, 'tmId': 822}, {'time': 0.9927791212672882, 'tmId': 822}, {'time': 0.9877402953308444, 'tmId': 822}, {'time': 1.0076521251521067, 'tmId': 822}, {'time': 0.9863124231327779, 'tmId': 822}, {'time': 0.9701833949118773, 'tmId': 822}, {'time': 0.9975567032555271, 'tmId': 822}, {'time': 0.9755946808408166, 'tmId': 822}, {'time': 0.9963787621919679, 'tmId': 822}, {'time': 0.9990401503610816, 'tmId': 822}, {'time': 0.999738098262599, 'tmId': 847}, {'time': 1.0080942257746184, 'tmId': 847}, {'time': 1.000557430348133, 'tmId': 847}, {'time': 1.0098469489159922, 'tmId': 847}, {'time': 1.0004902478338296, 'tmId': 847}, {'time': 1.0036787878643416, 'tmId': 847}, {'time': 1.0054868211326304, 'tmId': 847}, {'time': 1.0045123486982286, 'tmId': 847}, {'time': 0.999084063533924, 'tmId': 847}, {'time': 1.0, 'tmId': 847}, {'time': 0.9965344493883224, 'tmId': 847}, {'time': 0.9989096828760602, 'tmId': 847}, {'time': 0.9992480272613915, 'tmId': 847}, {'time': 1.0, 'tmId': 847}, {'time': 1.0015404236793686, 'tmId': 847}, {'time': 1.0004088251586243, 'tmId': 847}, {'time': 0.9786426446793755, 'tmId': 847}, {'time': 0.9980448680785734, 'tmId': 847}, {'time': 0.9935575184789064, 'tmId': 847}, {'time': 0.9942601271169391, 'tmId': 847}, {'time': 1.0002585371363488, 'tmId': 847}, {'time': 1.0057917204253812, 'tmId': 847}, {'time': 0.999139937417097, 'tmId': 847}, {'time': 1.0010608558672534, 'tmId': 847}, {'time': 0.9945136851941814, 'tmId': 847}, {'time': 0.9950156794536354, 'tmId': 847}, {'time': 1.0034054808966129, 'tmId': 847}, {'time': 0.9981434741186134, 'tmId': 847}, {'time': 0.9984371966407359, 'tmId': 847}, {'time': 0.9928982601295682, 'tmId': 847}, {'time': 0.9982232762962632, 'tmId': 847}, {'time': 0.9991375047190563, 'tmId': 847}, {'time': 0.9955174769026036, 'tmId': 847}, {'time': 0.9973212599213616, 'tmId': 847}, {'time': 0.9951098628589223, 'tmId': 847}, {'time': 1.004426727422755, 'tmId': 847}]",0.9985403995922608
2,heidfeld,"[{'time': 0.9990372139418622, 'tmId': 9}, {'time': 1.0055042400818461, 'tmId': 9}, {'time': 1.0006233589085318, 'tmId': 9}, {'time': 1.0097174391104102, 'tmId': 9}, {'time': 1.0032106152927445, 'tmId': 9}, {'time': 1.0469034359357872, 'tmId': 9}, {'time': 1.0028516122630216, 'tmId': 9}, {'time': 1.0056972359553034, 'tmId': 9}, {'time': 0.9938751313130075, 'tmId': 9}, {'time': 0.997678195075586, 'tmId': 9}, {'time': 1.0032886724334342, 'tmId': 9}, {'time': 1.0077688722378944, 'tmId': 9}, {'time': 0.9988679391105812, 'tmId': 9}, {'time': 1.001391937398204, 'tmId': 9}, {'time': 0.9976113627448742, 'tmId': 9}, {'time': 1.008998604246224, 'tmId': 9}, {'time': 0.9992260326860674, 'tmId': 9}, {'time': 0.9954666822769739, 'tmId': 9}, {'time': 1.0002452993650928, 'tmId': 9}, {'time': 0.976932466908544, 'tmId': 9}, {'time': 0.994392755478288, 'tmId': 9}, {'time': 1.0278193212793436, 'tmId': 9}, {'time': 1.0006637434238175, 'tmId': 9}, {'time': 0.9956217250059517, 'tmId': 9}, {'time': 0.9941974384413318, 'tmId': 20}, {'time': 1.0012871350001558, 'tmId': 9}, {'time': 1.0006087087928663, 'tmId': 9}, {'time': 0.9997239454082161, 'tmId': 9}, {'time': 0.9992264602652793, 'tmId': 9}, {'time': 0.9967610900292608, 'tmId': 9}, {'time': 0.9991637305152975, 'tmId': 9}, {'time': 0.9931403304183157, 'tmId': 9}, {'time': 1.0005556569671026, 'tmId': 9}, {'time': 1.0131525504186207, 'tmId': 9}, {'time': 1.0000670862414134, 'tmId': 9}, {'time': 1.0032613468738851, 'tmId': 35}, {'time': 0.9933945186270737, 'tmId': 35}, {'time': 0.9967604291722986, 'tmId': 35}, {'time': 1.0021919776254993, 'tmId': 35}, {'time': 1.0030186962675103, 'tmId': 35}, {'time': 0.9950462099287397, 'tmId': 35}, {'time': 0.9945614761489866, 'tmId': 35}, {'time': 0.9987180286282082, 'tmId': 35}, {'time': 0.9994172623635221, 'tmId': 35}, {'time': 1.0, 'tmId': 35}, {'time': 0.9947905782285807, 'tmId': 35}, {'time': 1.0491497501490235, 'tmId': 35}, {'time': 0.9843631898522469, 'tmId': 9}, {'time': 1.026502202938088, 'tmId': 9}, {'time': 1.0041818001947154, 'tmId': 9}, {'time': 0.981186203260783, 'tmId': 9}, {'time': 0.9998362145804253, 'tmId': 9}, {'time': 1.0045837546613645, 'tmId': 9}, {'time': 1.005613716196728, 'tmId': 17}, {'time': 1.0001433272707865, 'tmId': 17}, {'time': 1.0027032994525402, 'tmId': 17}, {'time': 0.9977521964492374, 'tmId': 17}, {'time': 1.0029894061889624, 'tmId': 17}, {'time': 0.9992726601031885, 'tmId': 17}, {'time': 1.0, 'tmId': 17}, {'time': 1.0015048017588544, 'tmId': 17}, {'time': 1.0, 'tmId': 17}, {'time': 1.0367955709458918, 'tmId': 17}, {'time': 1.0012273794570776, 'tmId': 17}, {'time': 0.8392621500265405, 'tmId': 17}, {'time': 0.9958129616411382, 'tmId': 17}, {'time': 0.945283692527409, 'tmId': 17}, {'time': 1.005573739512349, 'tmId': 45}, {'time': 1.00958792294655, 'tmId': 45}, {'time': 0.9927862992024653, 'tmId': 45}, {'time': 1.0048379358395283, 'tmId': 45}, {'time': 0.9922954645725836, 'tmId': 45}, {'time': 0.9955107261196142, 'tmId': 45}, {'time': 0.9851670326707666, 'tmId': 45}, {'time': 1.0000629880758152, 'tmId': 10}, {'time': 1.0, 'tmId': 45}, {'time': 0.9936709000426267, 'tmId': 45}, {'time': 0.9997707498003421, 'tmId': 45}, {'time': 1.0191339619744828, 'tmId': 45}, {'time': 0.9931490630572685, 'tmId': 45}, {'time': 1.0, 'tmId': 45}, {'time': 1.007348833506508, 'tmId': 45}, {'time': 0.9941811669374974, 'tmId': 10}, {'time': 0.9813198243376453, 'tmId': 10}, {'time': 1.002549992748836, 'tmId': 10}, {'time': 1.0012356912668805, 'tmId': 49}, {'time': 0.990034287053951, 'tmId': 49}, {'time': 0.9952755178827505, 'tmId': 49}, {'time': 0.9997941600535415, 'tmId': 49}, {'time': 0.9987266230425071, 'tmId': 49}, {'time': 1.0, 'tmId': 49}, {'time': 1.0, 'tmId': 49}, {'time': 0.9848165481761995, 'tmId': 49}, {'time': 0.9966870337282581, 'tmId': 49}, {'time': 1.004324053071754, 'tmId': 49}, {'time': 1.022112521981296, 'tmId': 49}, {'time': 0.8556538285351843, 'tmId': 49}, {'time': 0.9955576408796695, 'tmId': 49}, {'time': 1.0019797396207482, 'tmId': 49}, {'time': 1.0032612534822931, 'tmId': 49}, {'time': 0.9649906845441972, 'tmId': 49}, {'time': 1.0, 'tmId': 13}, {'time': 0.988160996465341, 'tmId': 13}, {'time': 0.9792500986870852, 'tmId': 13}, {'time': 1.0030500317700046, 'tmId': 13}, {'time': 0.9977714462672946, 'tmId': 13}, {'time': 0.9552232041694994, 'tmId': 13}, {'time': 0.9838172492268101, 'tmId': 13}, {'time': 1.005418600198504, 'tmId': 13}, {'time': 1.0001628117644183, 'tmId': 13}, {'time': 0.9965944266301545, 'tmId': 13}, {'time': 0.9931092048523746, 'tmId': 13}, {'time': 0.998405239588437, 'tmId': 13}, {'time': 1.002864432436685, 'tmId': 13}, {'time': 1.0018859664054203, 'tmId': 13}, {'time': 0.9913684257887085, 'tmId': 13}, {'time': 0.9917308920821101, 'tmId': 49}, {'time': 0.9892488342981816, 'tmId': 13}, {'time': 0.997886048252318, 'tmId': 8}, {'time': 1.0, 'tmId': 8}, {'time': 0.9951932104661807, 'tmId': 8}, {'time': 1.0021102487134945, 'tmId': 8}, {'time': 0.9967680609736912, 'tmId': 8}, {'time': 1.0262072411712697, 'tmId': 8}, {'time': 1.0, 'tmId': 8}, {'time': 1.0201716309379754, 'tmId': 8}, {'time': 1.0107955059578873, 'tmId': 8}, {'time': 0.9976963139960537, 'tmId': 8}, {'time': 1.0019121009788656, 'tmId': 8}, {'time': 1.0, 'tmId': 8}, {'time': 0.9991785040201319, 'tmId': 8}, {'time': 1.0, 'tmId': 8}, {'time': 1.008763782663738, 'tmId': 8}, {'time': 0.8204188826086296, 'tmId': 8}, {'time': 1.0087264905884281, 'tmId': 8}, {'time': 1.0363749493368768, 'tmId': 55}, {'time': 1.011624414973925, 'tmId': 55}, {'time': 1.0140379574702905, 'tmId': 55}, {'time': 1.002080168066901, 'tmId': 55}, {'time': 1.0160034032553757, 'tmId': 55}, {'time': 1.017767559288861, 'tmId': 55}, {'time': 1.0142170114559184, 'tmId': 55}, {'time': 0.9896334968873545, 'tmId': 55}, {'time': 0.9999149014763964, 'tmId': 55}, {'time': 1.00025302696655, 'tmId': 55}, {'time': 0.7605160324784445, 'tmId': 55}, {'time': 1.0234003264140743, 'tmId': 55}, {'time': 0.9542885371345837, 'tmId': 55}, {'time': 1.0003016458515592, 'tmId': 55}, {'time': 1.0138402972440048, 'tmId': 55}, {'time': 1.0, 'tmId': 55}, {'time': 1.0104695636357102, 'tmId': 9}, {'time': 0.9162362104645667, 'tmId': 9}, {'time': 0.9984632523599308, 'tmId': 9}, {'time': 1.001060283830382, 'tmId': 9}, {'time': 0.9936017780178039, 'tmId': 9}, {'time': 0.9897906743572443, 'tmId': 9}, {'time': 1.0034562553346862, 'tmId': 9}, {'time': 1.0047503292009257, 'tmId': 9}, {'time': 0.9987008044625582, 'tmId': 9}, {'time': 0.9994255528927948, 'tmId': 9}, {'time': 1.002100050518698, 'tmId': 9}, {'time': 1.0002598710841044, 'tmId': 9}, {'time': 0.9705024791915213, 'tmId': 9}, {'time': 1.031840296062047, 'tmId': 9}, {'time': 0.9995730598506842, 'tmId': 9}, {'time': 1.0236666434268424, 'tmId': 9}, {'time': 0.9961474764363027, 'tmId': 9}, {'time': 1.0098467775423878, 'tmId': 155}, {'time': 1.0010216046623048, 'tmId': 155}, {'time': 1.0002179060408416, 'tmId': 155}, {'time': 1.004159772430115, 'tmId': 155}, {'time': 0.9986735460485938, 'tmId': 155}, {'time': 1.025206721139454, 'tmId': 808}, {'time': 0.9954189025400105, 'tmId': 808}, {'time': 1.0026099328923022, 'tmId': 808}, {'time': 0.9986672684709371, 'tmId': 808}, {'time': 0.993655956015072, 'tmId': 808}, {'time': 1.007775258042992, 'tmId': 808}, {'time': 0.9985752737066411, 'tmId': 808}, {'time': 0.9968779133874247, 'tmId': 808}, {'time': 0.9990486640106763, 'tmId': 808}, {'time': 1.0155310267532112, 'tmId': 808}, {'time': 1.0127327711755039, 'tmId': 808}]",0.9964141657467435
